#separator:Semicolon
#html:false
#columns:ID;German Word;English Word;Tags
#deck:Motive A1 Wortliste
#tags column:4
#guid column:1

MA1W_0553;Suppe, die, -n;soup;noun
MA1W_0554;Toast, der, -s;toast;noun
MA1W_0555;treffen (sich);to meet;verb
MA1W_0556;vielleicht;perhaps, maybe;adverb
MA1W_0557;Wien;Vienna;noun
MA1W_0558;Wiener Schnitzel, das, -;Viennese cutlet, Wiener schnitzel;noun
MA1W_0559;Wochenende, das, -n;weekend;noun
MA1W_0560;Würstchen mit Kartoffelsalat;sausages with potato salad;noun
MA1W_0561;Würstchen, das, -;sausage;noun
MA1W_0562;zusammen;together;adverb
MA1W_0563;Bananenmilch, die, Sg.;banana milk;noun
MA1W_0564;bestellen;to order;verb
MA1W_0565;bezahlen;to pay;verb
MA1W_0566;Dank, der, Sg.;thanks, gratitude;noun
MA1W_0567;danke;thank you;interjection
MA1W_0568;Franken, der, -;franc;noun
MA1W_0569;Großer Brauner, der, Sg.;large espresso with milk;noun
MA1W_0570;heiß;hot;adjective
MA1W_0571;heiße Schokolade, die, -n;hot chocolate;noun
MA1W_0572;Hier, bitte.;Here you are.;interjection
MA1W_0573;Kaffee Spitz, das, Sg.;coffee with a shot of alcohol;noun
MA1W_0574;Mineralwasser, das, Sg. [A/Ch] Mineral, das (Sg.);mineral water;noun
MA1W_0575;möchten;would like, to want;verb
MA1W_0576;Moserhütte, die, Sg.;Moserhütte (name of a hut);noun
MA1W_0577;Nudelsuppe, die, -n;noodle soup;noun
MA1W_0578;Obst, das, Sg. [CH] Früchte, die (Pl.);fruit;noun
MA1W_0579;passen;to fit, to suit, to be right;verb
MA1W_0580;Rappen, der, -;centime (Swiss currency);noun
MA1W_0581;Schinken, der, -;ham;noun
MA1W_0582;Schinkenbrötchen, das, -;ham sandwich, ham roll;noun
MA1W_0583;Schokolade, die, -n;chocolate;noun
MA1W_0584;Schokoladenkuchen, der, - [A] Schokoladekuchen, der, -;chocolate cake;noun
MA1W_0585;Speisekarte, die, -n;menu;noun
MA1W_0586;stimmen;to be correct, to be right;verb
MA1W_0587;stimmt so;that's correct, keep the change;verb
MA1W_0588;Tomaten-Mozzarella-Salat, der, -e;tomato mozzarella salad;noun
MA1W_0589;Tomatensuppe, die, -n;tomato soup;noun
MA1W_0590;Vielen Dank;Thank you very much.;interjection
MA1W_0591;Wasser, das, -.;water;noun
MA1W_0592;zahlen;to pay;verb
MA1W_0593;Zitrone, die, -n;lemon;noun
MA1W_0594;Zum Haifisch;name of a restaurant or pub;noun
MA1W_0595;Alltag, der, -e;everyday life, daily routine;noun
MA1W_0596;Büro, das, -s;office;noun
MA1W_0597;Deutschkurs, der, -e;German course;noun
MA1W_0598;Freizeit, die, -en;free time, leisure time;noun
MA1W_0599;frühstücken;to have breakfast;verb
MA1W_0600;hören;to hear, to listen;verb
MA1W_0601;Künstler, der, -;artist (male);noun
MA1W_0602;Kurs, der, -e;course;noun
MA1W_0603;Lied, das, -er;song;noun
MA1W_0604;Straßenkünstler, der, -;street artist, busker (male);noun
MA1W_0605;Student, der, -en;student (male);noun
MA1W_0606;studieren;to study (at university);verb
MA1W_0607;Studium, das, Studien;studies, course of study;noun
MA1W_0608;all-;all (prefix);pronoun prefix
MA1W_0609;aufstehen;to get up, to stand up;verb
MA1W_0610;Avatar, der, -s / -e;avatar;noun
MA1W_0611;beginnen;to begin, to start;verb
MA1W_0612;Berufsalltag, der, -e;everyday work, working routine;noun
MA1W_0613;besuchen;to visit, to attend;verb
MA1W_0614;doch [aber];but, however;conjunction
MA1W_0615;Fremdsprache, die, -n;foreign language;noun
MA1W_0616;gar nicht;not at all;adverb
MA1W_0617;Haus, das, :-er;house;noun
MA1W_0618;können;to be able to, can;verb
MA1W_0619;manch-;some, many a (prefix);pronoun prefix
MA1W_0620;Mensch, der, -en;human being, person;noun
MA1W_0621;müssen;to have to, must;verb
MA1W_0622;nach Hause;(to) home;adverb
MA1W_0623;nach Hause kommen;to come home;verb
MA1W_0624;ohne;without;preposition
MA1W_0625;Pianistin, die, -nen;pianist (female);noun
MA1W_0626;Produkt, das, -e;product;noun
MA1W_0627;Psychologe, der, -n;psychologist (male);noun
MA1W_0628;real;real;adjective
MA1W_0629;shoppen;to shop;verb
MA1W_0630;shoppen gehen;to go shopping;verb
MA1W_0631;sicher (ohne Zweifel);sure, certain, safe;adjective adverb
MA1W_0632;Spielfigur, die, -en;playing piece, game character;noun
MA1W_0633;sprechen;to speak;verb
MA1W_0634;tun;to do;verb
MA1W_0635;verkaufen;to sell;verb
MA1W_0636;Verkäufer, der, -;salesman, seller (male);noun
MA1W_0637;Verkäuferin, die, -nen;saleswoman, seller (female);noun
MA1W_0638;verlieren;to lose;verb
MA1W_0639;verstehen (sich);to understand (each other);verb
MA1W_0640;virtuell;virtual;adjective
MA1W_0641;warten;to wait;verb
MA1W_0642;Welt, die, -en;world;noun
MA1W_0643;zweit-;second (prefix);adjective prefix
MA1W_0644;Abendessen, das, -;dinner, supper;noun
MA1W_0645;Frühstück machen;to make breakfast;verb
MA1W_0646;wie lange;how long;adverb
MA1W_0647;bringen;to bring, to take;verb
MA1W_0648;erklären;to explain;verb
MA1W_0649;Getränk, das, -e;drink, beverage;noun
MA1W_0650;Grammatik, die, -en;grammar;noun
MA1W_0651;Haar, das, -e;hair;noun
MA1W_0652;Haare waschen;to wash one's hair;verb
MA1W_0653;Lehrer, der, -;teacher (male);noun
MA1W_0654;Lehrerin, die, -nen;teacher (female);noun
MA1W_0655;Maschine, die, -n;machine;noun
MA1W_0656;reparieren;to repair;verb
MA1W_0657;Tablette, die, -n;tablet, pill;noun
MA1W_0658;Tätigkeit, die, -en;activity, occupation;noun
MA1W_0659;waschen (sich);to wash (oneself);verb
MA1W_0660;Handstand, der, :-e;handstand;noun
MA1W_0661;Mathematiklehrerin, die, -nen;mathematics teacher (female);noun
MA1W_0662;niemand;nobody, no one;pronoun
MA1W_0663;Popstar, der, -s;pop star;noun
MA1W_0664;rechnen;to calculate, to count;verb
MA1W_0665;schnell;fast, quick, quickly;adjective adverb
MA1W_0666;singen;to sing;verb
MA1W_0667;Turniertänzer, der, -;competitive dancer (male);noun
MA1W_0668;zeichnen;to draw;verb
MA1W_0669;ankommen;to arrive;verb
MA1W_0670;anrufen;to call (on the phone);verb
MA1W_0671;anziehen (sich);to put on clothes, to get dressed (oneself);verb
MA1W_0672;Assistent, der, -en;assistant (male);noun
MA1W_0673;aussehen (wie) [A] ausschauen (wie);to look (like);verb
MA1W_0674;Bank, die, die, :-e;bank (both financial institution and bench);noun
MA1W_0675;beim Training;during training;preposition
MA1W_0676;durstig;thirsty;adjective
MA1W_0677;Fan, der, -s;fan;noun
MA1W_0678;Fußballplatz, der, :-e;football pitch, soccer field;noun
MA1W_0679;Fußballspiel, das, -e;football match, soccer match;noun
MA1W_0680;Fußballspieler, der, -;football player, soccer player (male);noun
MA1W_0681;Fußballtrainer, der, -;football coach, soccer coach (male);noun
MA1W_0682;Gefühl, das, -e;feeling, emotion;noun
MA1W_0683;genug;enough, sufficient;adjective pronoun adverb
MA1W_0684;hungrig;hungry;adjective
MA1W_0685;Interview, das, -s;interview;noun
MA1W_0686;Journalist, der, -en;journalist (male);noun
MA1W_0687;Journalistin, die, -nen;journalist (female);noun
MA1W_0688;lustig;funny, amusing;adjective
MA1W_0689;mitmachen;to participate, to join in;verb
MA1W_0690;mitspielen;to play along, to join in the game;verb
MA1W_0691;müde;tired, weary;adjective
MA1W_0692;nervös;nervous;adjective
MA1W_0693;Spaß machen;to be fun;verb
MA1W_0694;Spaß, der, :-e;fun;noun
MA1W_0695;Spieler, der, -;player (male);noun
MA1W_0696;Spieltag, der, -e;match day;noun
MA1W_0697;Trainer, der, -;coach, trainer (male);noun
MA1W_0698;Training, das, -s;training, practice;noun
MA1W_0699;traurig;sad;adjective
MA1W_0700;Trikot, das, -s;jersey, shirt;noun
MA1W_0701;wieder;again;adverb
MA1W_0702;Würstchenverkäuferin, die, -nen;sausage seller (female);noun
MA1W_0703;wütend;furious, angry;adjective
MA1W_0704;zufrieden;satisfied, content;adjective
MA1W_0705;zusehen;to watch, to look on;verb
MA1W_0706;aufmachen;to open;verb
MA1W_0707;erst;first, only;adverb adjective
MA1W_0708;Geburtstag, der, -e;birthday;noun
MA1W_0709;gehen (Wohlbefinden);to go (well-being, how someone is doing);verb
MA1W_0710;Konzert, das, -e;concert;noun
MA1W_0711;Situation, die, -en;situation;noun
MA1W_0712;Wie geht es?;How are you?;verb
MA1W_0713;zu spät;too late;adjective
MA1W_0714;alles;everything, all;pronoun
MA1W_0715;einen Fototermin haben;to have a photo appointment;verb
MA1W_0716;Fotograf, der, -en;photographer (male);noun
MA1W_0717;Fototermin, der, -e;photo appointment, photo session;noun
MA1W_0718;ganz;whole, entire, completely;adjective adverb
MA1W_0719;ganz normal;completely normal;adjective
MA1W_0720;Garten, der, :-;garden;noun
MA1W_0721;Hausfrau, die, -en;housewife;noun
MA1W_0722;Haushalt, der, -e;household;noun
MA1W_0723;Hausmann, der, :-er;househusband;noun
MA1W_0724;Hund, der, -e;dog;noun
MA1W_0725;kennenlernen;to get to know, to meet;verb
MA1W_0726;Krise, die, -n;crisis;noun
MA1W_0727;mieten;to rent, to hire;verb
MA1W_0728;Model, das, -s;model;noun
MA1W_0729;normal;normal, usual;adjective
MA1W_0730;normal leben;to live a normal life;verb
MA1W_0731;reisen;to travel;verb
MA1W_0732;Schule, die, -n;school;noun
MA1W_0733;Schüler, der, -;pupil, student (male);noun
MA1W_0734;sogar;even, actually;adverb
MA1W_0735;Stadtwohnung, die, -en;city apartment, town apartment;noun
MA1W_0736;suchen;to search, to look for;verb
MA1W_0737;Termin, der, -e;appointment, date;noun
MA1W_0738;Topmanager, der, -;top manager (male);noun
MA1W_0739;Unterricht, der, (Sg.);lesson, class, instruction;noun
MA1W_0740;verdienen;to earn, to deserve;verb
MA1W_0741;vielleicht sogar;maybe even;adverb
MA1W_0742;Wäsche, die, -n;laundry, washing;noun
MA1W_0743;weitergehen;to go on, to continue;verb
MA1W_0744;wieder einmal;once again;adverb
MA1W_0745;wollen;to want;verb
MA1W_0746;Zeit, die, -en;time;noun
MA1W_0747;zu;to, too;preposition adverb
MA1W_0748;zu alt;too old;adjective
MA1W_0749;zu viel;too much;adjective adverb
MA1W_0750;aufhören;to stop, to quit, to cease;verb
MA1W_0751;Das geht nicht.;That's not possible. That doesn't work.;verb
MA1W_0752;dürfen;to be allowed to, may;verb
MA1W_0753;Fast Food, das, Sg.;fast food;noun
MA1W_0754;Firma, die, Firmen;company, firm;noun
MA1W_0755;fit;fit, in good shape;adjective
MA1W_0756;grillen [CH] grillieren;to grill, to barbecue;verb
MA1W_0757;in die Schule gehen;to go to school;verb
MA1W_0758;Kinder haben;to have children;verb
MA1W_0759;laut;loud, noisy;adjective adverb
MA1W_0760;mit 30;at the age of 30;preposition
MA1W_0761;mit der Schule aufhören;to quit school;verb
MA1W_0762;mitbringen;to bring along;verb
MA1W_0763;noch ein Jahr;another year;noun
MA1W_0764;rauchen;to smoke;verb
MA1W_0765;Reaktion, die, -en;reaction;noun
MA1W_0766;Sportwagen, der, -;sports car;noun
MA1W_0767;Stelle (Arbeitsplatz), die, -n;position, job;noun
MA1W_0768;Telearbeit machen;to telecommute, to work from home;verb
MA1W_0769;Telearbeit, die, en;telecommuting, telework;noun
MA1W_0770;Text, der, -e;text;noun
MA1W_0771;Urlaub nehmen;to take a vacation;verb
MA1W_0772;einladen;to invite;verb
MA1W_0773;aber noch viel mehr;but much more;conjunction adverb
MA1W_0774;am Ziel sein;to have reached one's goal;verb
MA1W_0775;Ampel, die, -n;traffic light;noun
MA1W_0776;Apotheke, die, -n;pharmacy, chemist's shop;noun
MA1W_0777;ausgehen [CH] in den Ausgang gehen;to go out;verb
MA1W_0778;bald;soon;adverb
MA1W_0779;beschreiben;to describe;verb
MA1W_0780;blind;blind;adjective
MA1W_0781;denn;because, for;conjunction
MA1W_0782;Dieb;thief;noun
MA1W_0783;einschalten;to turn on, to switch on;verb
MA1W_0784;Experte, der, -n;expert (male);noun
MA1W_0785;frei sein;to be free;verb
MA1W_0786;Freiheit, die, -en;freedom;noun
MA1W_0787;gehen;to go, to walk;verb
MA1W_0788;gehen (etwas geht);to work, to function (something works);verb
MA1W_0789;geradeaus;straight ahead;adverb
MA1W_0790;Gerät, das, -e;device, appliance, gadget;noun
MA1W_0791;GPS, das, Sg.;GPS;noun
MA1W_0792;GPS-Gerät, das, -e;GPS device;noun
MA1W_0793;GPS-Handy, das, -s;GPS mobile phone;noun
MA1W_0794;GPS-Sender, der, -;GPS transmitter;noun
MA1W_0795;grün;green;adjective
MA1W_0796;hinter;behind;preposition
MA1W_0797;holen;to fetch, to get;verb
MA1W_0798;Kontrolle, die, -n;control, check;noun
MA1W_0799;kontrollieren;to check, to control, to monitor;verb
MA1W_0800;links;left, on the left;adverb
MA1W_0801;losgehen;to start, to set off, to get going;verb
MA1W_0802;mitnehmen;to take along, to take with;verb
MA1W_0803;MP3-Player, der, -;MP3 player;noun
MA1W_0804;nach links;to the left;adverb
MA1W_0805;nach rechts;to the right;adverb
MA1W_0806;Navigationsgerät / Navi, das, -e / -s;navigation device, satnav;noun
MA1W_0807;neben;next to, beside;preposition
MA1W_0808;Polizist, der, -en;police officer (male);noun
MA1W_0809;Position, die, -en;position;noun
MA1W_0810;Post, die;post office, mail;noun
MA1W_0811;rechts;right, on the right;adverb
MA1W_0812;rot;red;adjective
MA1W_0813;Sender, der, -;transmitter, broadcaster, channel;noun
MA1W_0814;stehen;to stand;verb
MA1W_0815;Straße, die, -n;street, road;noun
MA1W_0816;Straßenverkehr, der, Sg.;traffic;noun
MA1W_0817;tragen;to carry, to wear;verb
MA1W_0818;viel mehr;much more;adverb
MA1W_0819;vor (lokal);in front of (local);preposition
MA1W_0820;Warum?;Why?;adverb
MA1W_0821;weg;away, gone;adverb
MA1W_0822;Weg, der, -e;way, path;noun
MA1W_0823;wissen;to know;verb
MA1W_0824;zeigen;to show, to point;verb
MA1W_0825;Ziel, das, -e;destination, goal, aim;noun
MA1W_0826;zuerst;first;adverb
MA1W_0827;zuhören;to listen to;verb
MA1W_0828;zurück-;back (prefix);adverb prefix
MA1W_0829;zurückbringen;to bring back, to return;verb
MA1W_0830;zurückholen;to get back, to retrieve;verb
MA1W_0831;Bahnhof, der, :-e;train station;noun
MA1W_0832;Bank, die, -en;bank;noun
MA1W_0833;Bar, die, -s;bar;noun
MA1W_0834;Disco, die, -s;disco, club;noun
MA1W_0835;Fabrik, die, -en;factory;noun
MA1W_0836;Flughafen, der, :-;airport;noun
MA1W_0837;Geschäft, das, -e;shop, store, business;noun
MA1W_0838;Haltestelle, die, -n;stop, (bus) stop;noun
MA1W_0839;Kino, das, -s;cinema, movie theater;noun
MA1W_0840;Krankenhaus, das, :-er [A/CH] Spital, das, :-er;hospital;noun
MA1W_0841;Laptop, der, -s;laptop;noun
MA1W_0842;Park, der, -s;park;noun
MA1W_0843;Parkplatz, der, :-e;car park, parking space;noun
MA1W_0844;Schwimmbad, das, :-er;swimming pool;noun
MA1W_0845;Sportplatz, der, :-e;sports ground, sports field;noun
MA1W_0846;Blumengeschäft, das, -e;flower shop;noun
MA1W_0847;Bushaltestelle, die, -n;bus stop;noun
MA1W_0848;fremd;foreign, strange;adjective
MA1W_0849;Plan, der, :-e;plan, map;noun
MA1W_0850;Tennisplatz, der, :-e;tennis court;noun
MA1W_0851;Badewanne , die, -n;bathtub;noun
MA1W_0852;Badezimmer, das, -;bathroom;noun
MA1W_0853;Bett, das, -en;bed;noun
MA1W_0854;Dusche, die, -n;shower;noun
MA1W_0855;Flur, der, -e [A] Gang, der, :-e [CH] Korridor, der, -e;hall, hallway, corridor;noun
MA1W_0856;Herd, der, -e;stove, cooker;noun
MA1W_0857;Küche, die, -n;kitchen;noun
MA1W_0858;Regal, das, -e;shelf;noun
MA1W_0859;Schlafzimmer, das, -;bedroom;noun
MA1W_0860;Sessel, der, - [A/CH] Fauteuil, der/das, -s;armchair;noun
MA1W_0861;Sofa, das, -s;sofa;noun
MA1W_0862;Teppich, der, -e;carpet, rug;noun
MA1W_0863;Toilette (Einrichtung), die, -n;toilet (facility);noun
MA1W_0864;Waschbecken, das, -;washbasin, sink;noun
MA1W_0865;Waschmaschine, die, -n;washing machine;noun
MA1W_0866;Wohnzimmer, das, - [CH] Stube, die, -n;living room;noun
MA1W_0867;Zimmer, das, -;room;noun
MA1W_0868;an;on, at, to;preposition
MA1W_0869;Boden, der, :-;floor, ground;noun
MA1W_0870;Bücherregal, das ,-e;bookshelf;noun
MA1W_0871;Ecke, die, -n;corner;noun
MA1W_0872;hängen;to hang;verb
MA1W_0873;liegen;to lie, to be situated;verb
MA1W_0874;Tür, die ,-en;door;noun
MA1W_0875;über;above, over, about;preposition
MA1W_0876;unter;under, below, among;preposition
MA1W_0877;Wand, die, :-e;wall;noun
MA1W_0878;zwischen;between;preposition
MA1W_0879;Autoschlüssel, der, -;car key;noun
MA1W_0880;Brille, die, -n;glasses, spectacles;noun
MA1W_0881;Pass, der, :-e;passport;noun
MA1W_0882;Schlüssel, der, -;key;noun
MA1W_0883;Bahnhofstraße, die, -n;Station Street;noun
MA1W_0884;Brandenburger Tor, das, Sg.;Brandenburg Gate;noun
MA1W_0885;deutschsprachig;German-speaking;adjective
MA1W_0886;Dom, der, -e;cathedral;noun
MA1W_0887;Donau, die, Sg.;Danube (river);noun
MA1W_0888;Einwohner, der, -;inhabitant;noun
MA1W_0889;Fluss, der, :-e;river;noun
MA1W_0890;Insel, die, -n;island;noun
MA1W_0891;Museumsinsel, die, -n;Museum Island;noun
MA1W_0892;Rathaus, das, :-er;town hall, city hall;noun
MA1W_0893;Schloss Schönbrunn, das, Sg.;Schönbrunn Palace;noun
MA1W_0894;See, der, -n;lake;noun
MA1W_0895;Sehenswürdigkeit, die, -en;sight, tourist attraction;noun
MA1W_0896;Spree, die, Sg.;Spree (river);noun
MA1W_0897;Stephansdom, der, Sg.;St. Stephen's Cathedral;noun
MA1W_0898;Zürichsee, der, Sg.;Lake Zurich;noun
MA1W_0899;Altstadt, die, :-e;old town, historic center;noun
MA1W_0900;Balkon, der, -e;balcony;noun
MA1W_0901;besonders;especially, particularly;adverb
MA1W_0902;Brücke, die, -n;bridge;noun
MA1W_0903;denken;to think;verb
MA1W_0904;direkt;direct, directly;adjective adverb
MA1W_0905;Fußballteam, das, -s;football team, soccer team;noun
MA1W_0906;Großstadt, die, :-e;large city, metropolis;noun
MA1W_0907;Gruß, der, :-e;greeting;noun
MA1W_0908;Heidelberg;Heidelberg (city);noun
MA1W_0909;Kaufhaus, das, :-er [CH] Warenhaus, das, :-er;department store;noun
MA1W_0910;lieb-;dear, beloved (prefix);adjective prefix
MA1W_0911;Liebe Grüße;kind regards, best wishes;noun
MA1W_0912;liegt direkt am Neckar;is located directly on the Neckar (river);verb
MA1W_0913;Möbel, das, -;furniture;noun
MA1W_0914;Neckar, der, Sg.;Neckar (river);noun
MA1W_0915;Shoppingtour, die, -en;shopping trip;noun
MA1W_0916;Zentrum, das, Zentren;center, centre;noun
MA1W_0917;Banktermin, der, -e;bank appointment;noun
MA1W_0918;Bibliothek, die, -en;library;noun
MA1W_0919;Einkauf, der, :-e;purchase, shopping;noun
MA1W_0920;essen gehen;to go out to eat;verb
MA1W_0921;fein;fine, great, delicious;adjective
MA1W_0922;Liedtext, der, -e;song lyrics;noun
MA1W_0923;nachts;at night;adverb
MA1W_0924;Sänger, der, -;singer (male);noun
MA1W_0925;so sehr;so much;adverb
MA1W_0926;Theater, das, -;theater;noun
MA1W_0927;U-Bahn, die, -en;underground, subway;noun
MA1W_0928;ander-;other, different;pronoun adjective
MA1W_0929;Fundbüro, das, -s;lost property office, lost and found;noun
MA1W_0930;kaputt;broken, out of order;adjective
MA1W_0931;Kursleiter, der, -;course instructor, tutor (male);noun
MA1W_0932;Lektion, die, -en;lesson;noun
MA1W_0933;Mechaniker, der, -;mechanic (male);noun
MA1W_0934;überall;everywhere;adverb
MA1W_0935;Doktor / Dr., der, -en;doctor;noun
MA1W_0936;es tut mir leid;I am sorry;verb
MA1W_0937;Fieber, das, -;fever;noun
MA1W_0938;geehrt;সম্মানিত, esteemed;adjective
MA1W_0939;Grad, der, -e;degree;noun
MA1W_0940;Kollege, der, -n;colleague (male);noun
MA1W_0941;Kollegin, die, -nen;colleague (female);noun
MA1W_0942;krank;sick, ill;adjective
MA1W_0943;Liebe Grüße an Walter;kind regards to Walter;noun
MA1W_0944;mit freundlichen Grüßen;yours sincerely, kind/best regards;noun
MA1W_0945;Schmerzen, der, -en;pain, ache;noun
MA1W_0946;sehr geehrter Herr;dear Mr.;noun
MA1W_0947;Terminprobleme, Pl.;appointment problems, scheduling problems;noun
MA1W_0948;übernehmen;to take over, to take on;verb
MA1W_0949;Zahn, der, :-e;tooth;noun
MA1W_0950;Zahnarzt, der, :-e;dentist (male);noun
MA1W_0951;Zahnarzttermin, der, -e;dentist appointment;noun
MA1W_0952;Zahnschmerzen, Pl.;toothache;noun
MA1W_0953;Achtung, die, Sg.;attention, caution;noun
MA1W_0954;April, der;April;noun
MA1W_0955;August, der;August;noun
MA1W_0956;Dezember, der;December;noun
MA1W_0957;Februar, der [A] Feber, der;February;noun
MA1W_0958;Januar, der [A] Jänner, der;January;noun
MA1W_0959;Juli, der;July;noun
MA1W_0960;Juni, der;June;noun
MA1W_0961;Kontrolltermin, der, -e;check-up appointment;noun
MA1W_0962;Mai, der;May;noun
MA1W_0963;März, der;March;noun
MA1W_0964;Monat, der, -e;month;noun
MA1W_0965;November;November;noun
MA1W_0966;Oktober, der;October;noun
MA1W_0967;Praxis, die, Praxen [A] Ordination, die, -en;doctor's practice, doctor's surgery;noun
MA1W_0968;September, der;September;noun
MA1W_0969;Zeit haben;to have time;verb
MA1W_0970;früher;earlier;adverb adjective
MA1W_0971;Gespräch, das, -e;conversation, talk;noun
MA1W_0972;später;later;adverb adjective
MA1W_0973;wiederholen;to repeat;verb
MA1W_0974;besser;better;adjective adverb
MA1W_0975;Besserung, die, -en;improvement, recovery;noun
MA1W_0976;einig-;some, a few (prefix);pronoun prefix
MA1W_0977;Gute Besserung;Get well soon;noun
MA1W_0978;hoffentlich;hopefully;adverb
MA1W_0979;natürlich;naturally, of course;adverb adjective
MA1W_0980;unbedingt;absolutely, definitely;adverb adjective
MA1W_0981;anmachen;to turn on, to switch on, to light;verb
MA1W_0982;baden;to bathe, to take a bath;verb
MA1W_0983;Bier, das ,-e;beer;noun
MA1W_0984;Flasche, die, -n;bottle;noun
MA1W_0985;gesund;healthy;adjective
MA1W_0986;Gesundheit, die, Sg.;health;noun
MA1W_0987;lachen;to laugh;verb
MA1W_0988;schlafen;to sleep;verb
MA1W_0989;Vorschlag, der, :-e;suggestion, proposal;noun
MA1W_0990;Wein, der, -e;wine;noun
MA1W_0991;Auge, das, -n;eye;noun
MA1W_0992;Bauch, der, :-e;stomach, belly;noun
MA1W_0993;Bein, das, -e;leg;noun
MA1W_0994;Blumenmotiv, das, -e;flower design, floral design;noun
MA1W_0995;Brust, die, :-e;chest, breast;noun
MA1W_0996;Clown, der, -s;clown;noun
MA1W_0997;Clowntattoo, das, -s;clown tattoo;noun
MA1W_0998;das ganze Leben lang;for one's whole life;noun
MA1W_0999;Deutsche / r, die / der, -n;German (person);noun
MA1W_1000;entfernen;to remove;verb
MA1W_1001;Europa;Europe;noun
MA1W_1002;Finger, der, -;finger;noun
MA1W_1003;Fuß, der, :-e;foot;noun
MA1W_1004;Gesicht, das, -er;face;noun
MA1W_1005;Hals, der, :-e;neck, throat;noun
MA1W_1006;Hand, die, :-e;hand;noun
MA1W_1007;helfen;to help;verb
MA1W_1008;in (modern);in (fashionable, trendy);preposition
MA1W_1009;jeder;each, every, everyone;pronoun adjective
MA1W_1010;Kopf, der, :-e;head;noun
MA1W_1011;Körper, der, -;body;noun
MA1W_1012;Körperteil, der, -e;body part;noun
MA1W_1013;Kunde, der, -n;customer, client (male);noun
MA1W_1014;modern;modern, fashionable;adjective
MA1W_1015;Motiv, das, -e;motif, design, pattern;noun
MA1W_1016;Mund, der, :-er;mouth;noun
MA1W_1017;Nase, die, -n;nose;noun
MA1W_1018;Neunzigerjahre (90ger-Jahre), Pl.;the nineties (90s);noun
MA1W_1019;Ohr, das, -en;ear;noun
MA1W_1020;Rücken, der, -;back;noun
MA1W_1021;Sein Leben lang;his whole life;pronoun noun
MA1W_1022;seit;since, for;preposition conjunction
MA1W_1023;Tattoo, das, -s;tattoo;noun
MA1W_1024;Tattookunde, der, -n;tattoo customer (male);noun
MA1W_1025;Teil, das, -e;part, section;noun
MA1W_1026;Tier, das, -e;animal;noun
MA1W_1027;Tiermotiv, das, -e;animal motif, animal design;noun
MA1W_1028;verschieden;different, various;adjective
MA1W_1029;wegmachen;to remove, to take away;verb
MA1W_1030;weiß;white;adjective
MA1W_1031;Zeh, der, -en;toe;noun
MA1W_1032;Chef, der, -s;boss, chief (male);noun
MA1W_1033;deshalb;therefore, that's why;adverb
MA1W_1034;Frühjahr, das, -e;spring (season);noun
MA1W_1035;Frühling, der, -e;spring (season);noun
MA1W_1036;Herbst, der, -e;autumn, fall;noun
MA1W_1037;kalt;cold;adjective
MA1W_1038;Kleidung, die, -en;clothing, clothes;noun
MA1W_1039;Sommer, der, -;summer;noun
MA1W_1040;übrigens;by the way, incidentally;adverb
MA1W_1041;Winter, der, -;winter;noun
MA1W_1042;anonym;anonymous;adjective
MA1W_1043;Arztbesuch, der, -e;doctor's visit;noun
MA1W_1044;beide;both;pronoun adjective
MA1W_1045;bunt;colorful, brightly colored;adjective
MA1W_1046;Ex-Freund, der, -e;ex-boyfriend;noun
MA1W_1047;Ex-Freundin, die, -nen;ex-girlfriend;noun
MA1W_1048;Farbe, die, -n;color;noun
MA1W_1049;Lasergerät, das, -e;laser device;noun
MA1W_1050;lasern;to treat with laser, to lase;verb
MA1W_1051;Lasern, das, Sg.;laser treatment;noun
MA1W_1052;schmerzhaft;painful;adjective
MA1W_1053;Tipp, der, -s;tip, hint;noun
MA1W_1054;beige;beige;adjective
MA1W_1055;blau;blue;adjective
MA1W_1056;braun;brown;adjective
MA1W_1057;Feld, das, -er;field;noun
MA1W_1058;gelb;yellow;adjective
MA1W_1059;grau;grey, gray;adjective
MA1W_1060;lila;purple, lilac;adjective
MA1W_1061;Logische Reihe, die, -n;logical sequence;noun
MA1W_1062;orange;orange;adjective
MA1W_1063;Reihe, die, -n;row, series, sequence;noun
MA1W_1064;rosa;pink;adjective
MA1W_1065;schwarz;black;adjective
MA1W_1066;violett;violet;adjective
MA1W_1067;Ausweis, der, -e;ID, identification card;noun
MA1W_1068;Brieftasche, die, -n;wallet;noun
MA1W_1069;Fahrradkurier, der, -e;bike messenger, cycle courier;noun
MA1W_1070;Kreditkarte, die, -n;credit card;noun
MA1W_1071;langsam;slow, slowly;adjective adverb
MA1W_1072;o. k. / O. K.;OK;interjection
MA1W_1073;denn [Partikel];then, in that case [particle];particle
MA1W_1074;gestern;yesterday;adverb
MA1W_1075;Tasche, die, -n;bag, pocket;noun
MA1W_1076;Badesachen, Pl.;swimwear, bathing things;noun
MA1W_1077;bitter;bitter;adjective
MA1W_1078;Brief, der, -e;letter;noun
MA1W_1079;Einladung, die, -en;invitation;noun
MA1W_1080;Fahrkarte, die, -n [A] Fahrschein, der, -e [CH] Billett, das, -e;ticket (for travel);noun
MA1W_1081;fertig;finished, ready;adjective
MA1W_1082;Fest, das, -e;celebration, party, festival;noun
MA1W_1083;Geburtstagsparty, die, -s;birthday party;noun
MA1W_1084;Geschenk, das, -e;gift, present;noun
