#separator:Semicolon
#html:false
#columns:ID;German Word;English Word;Tags
#deck:Motive A2 Wortliste
#tags column:4
#guid column:1

MA2W_0441;PS, das, -;horsepower, hp;noun lesson_12
MA2W_0442;schaffen;to manage, to cope, to achieve;verb lesson_12
MA2W_0443;Skifahrer, der, -;skier (male);noun lesson_12
MA2W_0444;Starkregen, der, Sg.;heavy rain;noun lesson_12
MA2W_0445;Stau, der, -s;traffic jam;noun lesson_12
MA2W_0446;Tonne, die, -n;tonne, ton;noun lesson_12
MA2W_0447;unterwegs;on the way, en route;adverb lesson_12
MA2W_0448;verrückt;crazy, mad;adjective lesson_12
MA2W_0449;verrückt spielen;to go crazy, to act crazy;verb lesson_12
MA2W_0450;Bergstraße, die, -n;mountain road;noun lesson_12
MA2W_0451;der Schnell fällt;the snow is falling;verb lesson_12
MA2W_0452;fallen;to fall;verb lesson_12
MA2W_0453;gesperrt;closed, blocked;adjective verb lesson_12
MA2W_0454;Hochwasser, das, -;flood, high water;noun lesson_12
MA2W_0455;Hütte, die, -n;hut, cabin;noun lesson_12
MA2W_0456;Nordsee, die, Sg.;North Sea;noun lesson_12
MA2W_0457;Rafting, das, Sg.;rafting;noun lesson_12
MA2W_0458;Schutz suchen;to seek shelter;verb lesson_12
MA2W_0459;Schutz, der, Sg.;protection, shelter;noun lesson_12
MA2W_0460;Skifahren, das, Sg.;skiing;noun lesson_12
MA2W_0461;Strandsegeln, das, Sg.;land sailing, sand yachting;noun lesson_12
MA2W_0462;wechseln;to change, to exchange, to switch;verb lesson_12
MA2W_0463;Atlantik, der, Sg.;Atlantic Ocean;noun lesson_12
MA2W_0464;Bodensee, der, Sg.;Lake Constance;noun lesson_12
MA2W_0465;Dänemark;Denmark;noun lesson_12
MA2W_0466;Fläche, die, -n;area, surface;noun lesson_12
MA2W_0467;Innsbruck;Innsbruck;noun lesson_12
MA2W_0468;Mittelmeer, das, Sg.;Mediterranean Sea;noun lesson_12
MA2W_0469;Niederlande, die, Pl.;Netherlands;noun lesson_12
MA2W_0470;Nürnberg;Nuremberg;noun lesson_12
MA2W_0471;Rhein, der, Sg.;Rhine (river);noun lesson_12
MA2W_0472;Schild, das, -er;sign, shield;noun lesson_12
MA2W_0473;Stauschild, das, -er;traffic jam sign;noun lesson_12
MA2W_0474;über … fahren;to drive across …;verb lesson_12
MA2W_0475;Vorsicht, die, Sg.;caution, attention;noun lesson_12
MA2W_0476;zurück sein;to be back;verb lesson_12
MA2W_0477;Höhe, die, -n;height, altitude;noun lesson_12
MA2W_0478;Liter, der, -;liter;noun lesson_12
MA2W_0479;Menge, die, -n;amount, quantity;noun lesson_12
MA2W_0480;messen;to measure;verb lesson_12
MA2W_0481;Milliliter, der, -;milliliter;noun lesson_12
MA2W_0482;Quadratmeter, die, -;square meters;noun lesson_12
MA2W_0483;Wetterrekord, der, -e;weather record;noun lesson_12
MA2W_0484;Zentimeter, der, -;centimeter;noun lesson_12
MA2W_0485;eigen-;own (prefix);adjective prefix lesson_13
MA2W_0486;Lebenssituation, die, -en;life situation;noun lesson_13
MA2W_0487;Lehrer werden;to become a teacher;verb lesson_13
MA2W_0488;nass;wet;adjective lesson_13
MA2W_0489;Praktikum, das, Praktika;internship, work placement;noun lesson_13
MA2W_0490;sonst;otherwise, else;adverb lesson_13
MA2W_0491;ziehen (in die Stadt);to move (to the city);verb lesson_13
MA2W_0492;aus sein;to be over, to be finished;verb lesson_13
MA2W_0493;Aushilfe, die, -n;temporary help, assistant;noun lesson_13
MA2W_0494;Braten, der, -;roast, joint (of meat);noun lesson_13
MA2W_0495;Feierabend, der, -e;end of work, after-work hours;noun lesson_13
MA2W_0496;Fischkarte, die, -n;fish menu;noun lesson_13
MA2W_0497;Jazzclub, der, -s;jazz club;noun lesson_13
MA2W_0498;Menü, das, -s;menu, set meal;noun lesson_13
MA2W_0499;Portion, die, -en;portion, serving;noun lesson_13
MA2W_0500;Rind, das, -er;beef, cattle;noun lesson_13
MA2W_0501;Rinderbraten, der, -;roast beef;noun lesson_13
MA2W_0502;Rindfleisch, das, Sg.;beef;noun lesson_13
MA2W_0503;Schluss machen;to finish, to end, to break up;verb lesson_13
MA2W_0504;Schluss, der, :-e;end, conclusion;noun lesson_13
MA2W_0505;Verabredung, die, -en;appointment, date;noun lesson_13
MA2W_0506;abdecken;to clear (the table), to cover;verb lesson_13
MA2W_0507;Besteck, das, -e;cutlery, silverware;noun lesson_13
MA2W_0508;Essig, der, -e;vinegar;noun lesson_13
MA2W_0509;fehlen;to be missing, to be lacking;verb lesson_13
MA2W_0510;Gabel, die, -n;fork;noun lesson_13
MA2W_0511;Gegenstand, der, :-e;object, item;noun lesson_13
MA2W_0512;Geldstück, das, -e;coin;noun lesson_13
MA2W_0513;Glas, das, :-er;glass;noun lesson_13
MA2W_0514;Löffel, der, -;spoon;noun lesson_13
MA2W_0515;Messer, das, -;knife;noun lesson_13
MA2W_0516;Öl, das, -e;oil;noun lesson_13
MA2W_0517;Pfeffer, der, Sg.;pepper;noun lesson_13
MA2W_0518;Salz, das, -e;salt;noun lesson_13
MA2W_0519;Schmuck, der, -e;jewelry;noun lesson_13
MA2W_0520;Serviette, die, -n;napkin;noun lesson_13
MA2W_0521;Teller, der, -;plate;noun lesson_13
MA2W_0522;Tischgespräch, das, -e;table talk, conversation at the table;noun lesson_13
MA2W_0523;Karibik, die, Sg.;Caribbean;noun lesson_13
MA2W_0524;Nachspeise, die, -n;dessert;noun lesson_13
MA2W_0525;schade;too bad, a pity;adjective adverb lesson_13
MA2W_0526;Spaziergang, der, :-e;walk, stroll;noun lesson_13
MA2W_0527;Stadtpark, der, -s;city park;noun lesson_13
MA2W_0528;Vermutung, die, -en;guess, assumption;noun lesson_13
MA2W_0529;Autositz, der, -e;car seat;noun lesson_13
MA2W_0530;behalten;to keep;verb lesson_13
MA2W_0531;Garderobe, die, -n;wardrobe, cloakroom;noun lesson_13
MA2W_0532;Gedanke, der, -n;thought, idea;noun lesson_13
MA2W_0533;hängen;to hang;verb lesson_13
MA2W_0534;Hosentasche, die, -n;trouser pocket;noun lesson_13
MA2W_0535;klappen;to work, to function, to go well;verb lesson_13
MA2W_0536;legen;to lay, to put;verb lesson_13
MA2W_0537;merken (sich);to notice, to remember (memorize);verb lesson_13
MA2W_0538;öfter;more often, more frequently;adverb lesson_13
MA2W_0539;peinlich;embarrassing, awkward;adjective lesson_13
MA2W_0540;Schreibtisch, der, -e;desk, writing desk;noun lesson_13
MA2W_0541;stecken;to stick, to put, to be inside;verb lesson_13
MA2W_0542;unangenehm;unpleasant, uncomfortable;adjective lesson_13
MA2W_0543;wunderbar;wonderful, marvelous;adjective lesson_13
MA2W_0544;Garage, die, -n;garage;noun lesson_13
MA2W_0545;Sitz, der, -e;seat;noun lesson_13
MA2W_0546;stellen;to place, to put, to set;verb lesson_13
MA2W_0547;Coladose, die, -n;can of cola;noun lesson_13
MA2W_0548;Decke, die, -n;ceiling, blanket, cover;noun lesson_13
MA2W_0549;Dose, die, -n;can, tin;noun lesson_13
MA2W_0550;Kaffeetasse, die, -n;coffee cup;noun lesson_13
MA2W_0551;Kamm, der, :-e;comb;noun lesson_13
MA2W_0552;Kanne, die, -n [CH] Krug, der, :-e;jug, pot, pitcher;noun lesson_13
MA2W_0553;Kette, die, -n;chain, necklace;noun lesson_13
MA2W_0554;Spiegel, der, -;mirror;noun lesson_13
MA2W_0555;Tasse, die, -n [A] Haferl, das, -n;cup;noun lesson_13
MA2W_0556;Teekanne, die, -n;teapot;noun lesson_13
MA2W_0557;Anzeige, die, -n;advertisement, announcement;noun lesson_13
MA2W_0558;Beitrag, der, :-e;contribution, article;noun lesson_13
MA2W_0559;Bücherregal, das, -e;bookshelf;noun lesson_13
MA2W_0560;einbauen;to install, to incorporate;verb lesson_13
MA2W_0561;hellblau;light blue;adjective lesson_13
MA2W_0562;hellgrün;light green;adjective lesson_13
MA2W_0563;Installateur, der, -e;plumber, installer (male);noun lesson_13
MA2W_0564;Jobanzeige, die, -n;job advertisement;noun lesson_13
MA2W_0565;Keller, der, -;cellar, basement;noun lesson_13
MA2W_0566;kreativ;creative;adjective lesson_13
MA2W_0567;Küchentisch, der, -e;kitchen table;noun lesson_13
MA2W_0568;Lust haben;to feel like, to want to;verb lesson_13
MA2W_0569;Maler, der, -;painter (male);noun lesson_13
MA2W_0570;prima;great, excellent;adjective lesson_13
MA2W_0571;Raum, der, :-e;room, space;noun lesson_13
MA2W_0572;ständig;constant, constantly;adjective adverb lesson_13
MA2W_0573;streichen;to paint, to spread, to cancel;verb lesson_13
MA2W_0574;Terrasse, die, -n;terrace, patio;noun lesson_13
MA2W_0575;umräumen;to rearrange, to move things around;verb lesson_13
MA2W_0576;verändern (sich);to change, to alter (oneself);verb lesson_13
MA2W_0577;verschieben;to move, to postpone, to reschedule;verb lesson_13
MA2W_0578;Wirklichkeit, die, -en;reality;noun lesson_13
MA2W_0579;zusammenziehen;to move in together;verb lesson_13
MA2W_0580;Kinderzimmer, das, -;children's room;noun lesson_13
MA2W_0581;montieren;to assemble, to mount, to install;verb lesson_13
MA2W_0582;Spüle, die, -n [CH] Schüttstein, der, -n;sink;noun lesson_13
MA2W_0583;umbauen;to rebuild, to convert, to remodel;verb lesson_13
MA2W_0584;Wohnungsplan, der, :-e;floor plan, apartment plan;noun lesson_13
MA2W_0585;Zimmerdecke, die, -n [A] Plafond, der, -s;ceiling;noun lesson_13
MA2W_0586;putzen;to clean, to polish;verb lesson_13
MA2W_0587;schneiden (sich);to cut (oneself);verb lesson_13
MA2W_0588;Computerprogramm, das, -e;computer program;noun lesson_13
MA2W_0589;installieren;to install;verb lesson_13
MA2W_0590;lassen;to let, to allow, to leave, to have something done;verb lesson_13
MA2W_0591;Programm, das, -e;program;noun lesson_13
MA2W_0592;anstrengend;exhausting, strenuous, tiring;adjective lesson_14
MA2W_0593;Artist, der, -en;artist, performer (male);noun lesson_14
MA2W_0594;Fensterputzer, der, -;window cleaner (male);noun lesson_14
MA2W_0595;Feuerwehr, die, -en;fire brigade, fire department;noun lesson_14
MA2W_0596;Feuerwehrmann, der, :-er;fireman, firefighter (male);noun lesson_14
MA2W_0597;Flugzeugpilot, der, -en;airline pilot (male);noun lesson_14
MA2W_0598;Hubschrauberpilot, der, -en;helicopter pilot (male);noun lesson_14
MA2W_0599;Kinderwunsch, der, :-e;wish for a child, desire to have children;noun lesson_14
MA2W_0600;schwierig;difficult, complicated;adjective lesson_14
MA2W_0601;Tierarzt, der, :-e;veterinarian, vet (male);noun lesson_14
MA2W_0602;Traum, der, :-e;dream;noun lesson_14
MA2W_0603;Traumberuf, der, -e;dream job;noun lesson_14
MA2W_0604;trotzdem;nevertheless, in spite of that, anyway;adverb conjunction lesson_14
MA2W_0605;Achensee, der, Sg.;Achensee (lake);noun lesson_14
MA2W_0606;bauen;to build, to construct;verb lesson_14
MA2W_0607;dabeihaben;to have with one, to have on one;verb lesson_14
MA2W_0608;drehen (sich);to turn, to rotate, to spin (oneself);verb lesson_14
MA2W_0609;Erfahrung, die, -en;experience;noun lesson_14
MA2W_0610;feststellen;to determine, to establish, to find out;verb lesson_14
MA2W_0611;Gefahr, die, -en;danger, risk;noun lesson_14
MA2W_0612;Gleitschirm, der, -e;paraglider;noun lesson_14
MA2W_0613;Gleitschirmfliegen, das, Sg.;paragliding;noun lesson_14
MA2W_0614;Gleitschirmflieger, der, -;paraglider pilot (male);noun lesson_14
MA2W_0615;halten (nicht kaputt gehen);to hold, to last (not break);verb lesson_14
MA2W_0616;hart (unsanft);hard (rough, not gentle);adjective lesson_14
MA2W_0617;Kenntnisse, Pl.;knowledge, skills;noun lesson_14
MA2W_0618;Knochenbruch, der, :-e;bone fracture;noun lesson_14
MA2W_0619;Kurve, die, -n;curve, turn, bend;noun lesson_14
MA2W_0620;landen;to land;verb lesson_14
MA2W_0621;Landung, die, -en;landing;noun lesson_14
MA2W_0622;liefern;to deliver, to supply;verb lesson_14
MA2W_0623;Material, das, Materialien;material;noun lesson_14
MA2W_0624;Modell, das, -e;model;noun lesson_14
MA2W_0625;Notarzt, der, :-e;emergency doctor (male);noun lesson_14
MA2W_0626;obwohl;although, even though;conjunction lesson_14
MA2W_0627;probieren (testen);to try, to test;verb lesson_14
MA2W_0628;reagieren;to react, to respond;verb lesson_14
MA2W_0629;Rettungsschirm, der, -e;rescue parachute, emergency parachute;noun lesson_14
MA2W_0630;Schirm, der, -e;screen, umbrella, parachute;noun lesson_14
MA2W_0631;Spitzenpilot, der, -en;top pilot (male);noun lesson_14
MA2W_0632;Stein, der, -e;stone, rock;noun lesson_14
MA2W_0633;Test, der, -s;test;noun lesson_14
MA2W_0634;testen;to test;verb lesson_14
MA2W_0635;Testflug, der, :-e;test flight;noun lesson_14
MA2W_0636;um (lokal);around (local);preposition lesson_14
MA2W_0637;unten;below, down, downstairs;adverb lesson_14
MA2W_0638;Wettersituation, die, -en;weather situation;noun lesson_14
MA2W_0639;Gegensatz, der, :-e;opposite, contrast;noun lesson_14
MA2W_0640;streiten (sich);to argue, to quarrel (with each other);verb lesson_14
MA2W_0641;wechseln (Beruf);to change (job, profession);verb lesson_14
MA2W_0642;Zirkusartist, der, -en;circus performer (male);noun lesson_14
MA2W_0643;Dachdecker, der, -;roofer (male);noun lesson_14
MA2W_0644;Hochseefischer, der, -;deep-sea fisherman (male);noun lesson_14
MA2W_0645;Holzfäller, der, -;lumberjack, woodcutter (male);noun lesson_14
MA2W_0646;Platz (Rang), der, :-e;place, position, rank;noun lesson_14
MA2W_0647;Polizeiarbeit, die, -en;police work;noun lesson_14
MA2W_0648;Soldat, der, -en;soldier (male);noun lesson_14
MA2W_0649;Soldatenberuf, der, -e;military profession;noun lesson_14
MA2W_0650;Statistik, die, -en;statistics;noun lesson_14
MA2W_0651;Bauernhof, der, :-e;farm;noun lesson_14
MA2W_0652;an deiner Stelle;in your place;preposition lesson_14
MA2W_0653;angestellt;employed;adjective lesson_14
MA2W_0654;Arbeitszeit, die, -en;working hours, work hours;noun lesson_14
MA2W_0655;Computersystem, das, -e;computer system;noun lesson_14
MA2W_0656;Gehalt, das, :-er;salary, wages;noun lesson_14
MA2W_0657;kündigen;to resign, to quit, to terminate;verb lesson_14
MA2W_0658;Lohn, der, :-e;wage, pay, salary;noun lesson_14
MA2W_0659;Projektmanager, der, -;project manager (male);noun lesson_14
MA2W_0660;regelmäßig;regular, regularly;adjective adverb lesson_14
MA2W_0661;Sekretärin, die, -nen;secretary (female);noun lesson_14
MA2W_0662;Selbstständige, der, -n;self-employed person (male);noun lesson_14
MA2W_0663;Software, die, -s;software;noun lesson_14
MA2W_0664;Softwaresystem, das, -e;software system;noun lesson_14
MA2W_0665;System, das, -e;system;noun lesson_14
MA2W_0666;unregelmäßig;irregular, irregularly;adjective adverb lesson_14
MA2W_0667;Visitenkarte, die, -n;business card;noun lesson_14
MA2W_0668;zurückkommen;to come back, to return;verb lesson_14
MA2W_0669;ausgeben;to spend (money);verb lesson_14
MA2W_0670;trainieren;to train, to exercise, to coach;verb lesson_14
MA2W_0671;früh (früh aufstehen);early (to get up early);adjective adverb lesson_14
MA2W_0672;Stichwort, das, -e / :-er;keyword, catchword, prompt;noun lesson_14
MA2W_0673;Werkzeug, das, -e;tool;noun lesson_14
MA2W_0674;Ausbildung, die, -en [A] Lehre , die;training, education, apprenticeship;noun lesson_14
MA2W_0675;Ausbildungszeit, die, -en;training period, apprenticeship period;noun lesson_14
MA2W_0676;Berufsausbildung, die, -en;vocational training, professional training;noun lesson_14
MA2W_0677;durchschnittlich;on average, average;adjective adverb lesson_14
MA2W_0678;erwachsen;grown-up, adult;adjective lesson_14
MA2W_0679;freiwillig;voluntary, voluntarily;adjective adverb lesson_14
MA2W_0680;Junge, der, -n [A] Bub, der, -en;boy;noun lesson_14
MA2W_0681;König, der, -e;king;noun lesson_14
MA2W_0682;Mädchen, das, -;girl;noun lesson_14
MA2W_0683;Minister, der, -;minister, secretary;noun lesson_14
MA2W_0684;Pflicht, die, -en;duty, obligation;noun lesson_14
MA2W_0685;Preußen, das, Sg.;Prussia;noun lesson_14
MA2W_0686;Preußenkönig, der, -e;King of Prussia;noun lesson_14
MA2W_0687;Realschule, die, -n;secondary school (type of school in Germany);noun lesson_14
MA2W_0688;schicken (in die Schule);to send (to school);verb lesson_14
MA2W_0689;Schulpflicht, die, -en;compulsory schooling, compulsory school attendance;noun lesson_14
MA2W_0690;selbstverständlich;self-evident, obvious, of course;adjective adverb lesson_14
MA2W_0691;unnötig;unnecessary;adjective lesson_14
MA2W_0692;weiterführende Schule, die, -n;secondary school, further education school;noun lesson_14
MA2W_0693;Architekt, der, -en;architect (male);noun lesson_14
MA2W_0694;Berufsschule, die, -n;vocational school, trade school;noun lesson_14
MA2W_0695;Gesamtschule, die, -n;comprehensive school;noun lesson_14
MA2W_0696;Grundschule, die, -n [A] Volksschule die, -n [CH] Primarschule, die, -n;primary school, elementary school;noun lesson_14
MA2W_0697;Gymnasium, das, Gymnasien [CH] (auch) Kantonschule, die, -n;grammar school, high school (academically oriented secondary school);noun lesson_14
MA2W_0698;Hauptschule, die, -n;secondary school (type of school in Germany);noun lesson_14
MA2W_0699;Jurist, der, -en;lawyer, jurist (male);noun lesson_14
MA2W_0700;Maurer, der, -;bricklayer, mason (male);noun lesson_14
MA2W_0701;nötig;necessary;adjective lesson_14
MA2W_0702;Schulsystem, das, -e;school system;noun lesson_14
MA2W_0703;Tischler, der, -;carpenter, joiner (male);noun lesson_14
MA2W_0704;Abitur, das, -e [A / CH] Matura, die, Sg.;school leaving examination, A-levels;noun lesson_14
MA2W_0705;Berufsbildende Höhere Schule (BHS) [nur A];vocational high school;noun lesson_14
MA2W_0706;Abendgymnasium, das, -gymnasien;evening grammar school, night school;noun lesson_14
MA2W_0707;abschließen (beenden);to complete, to finish, to graduate;verb lesson_14
MA2W_0708;Berufswechsel, der, -;career change;noun lesson_14
MA2W_0709;nachholen;to make up for, to catch up on;verb lesson_14
MA2W_0710;vermuten;to suppose, to suspect, to assume;verb lesson_14
MA2W_0711;Arbeitskollege, der, -n;work colleague (male);noun lesson_15
MA2W_0712;Soziogramm, das, -e;sociogram;noun lesson_15
MA2W_0713;ärgern (sich);to be annoyed, to get angry;verb lesson_15
MA2W_0714;außerdem;besides, in addition, furthermore;adverb lesson_15
MA2W_0715;erleben;to experience;verb lesson_15
MA2W_0716;Fernsehmacher, der, -;TV producer, TV maker (male);noun lesson_15
MA2W_0717;Fernsehsender, der, -;TV channel, TV station;noun lesson_15
MA2W_0718;Fernsehshow, die, -s;TV show;noun lesson_15
MA2W_0719;Fernsehunterhaltung, die, -en;TV entertainment;noun lesson_15
MA2W_0720;filmen;to film, to shoot a film;verb lesson_15
MA2W_0721;freuen (sich);to be pleased, to be glad, to look forward to;verb lesson_15
MA2W_0722;halb so schlimm;half as bad;adjective lesson_15
MA2W_0723;Kandidat, der, -en;candidate (male);noun lesson_15
MA2W_0724;Kennenlernshow, die, -s;dating show, getting to know each other show;noun lesson_15
MA2W_0725;Kritik, die, -en;criticism;noun lesson_15
MA2W_0726;kümmern (sich);to take care of, to look after;verb lesson_15
MA2W_0727;Lebenspartner, der, -;life partner (male);noun lesson_15
MA2W_0728;Moment, der, -e;moment;noun lesson_15
MA2W_0729;Privatsache, die, -n;private matter;noun lesson_15
MA2W_0730;Programmmacher, der, -;program maker, producer (male);noun lesson_15
MA2W_0731;Publikum, das;audience, public;noun lesson_15
MA2W_0732;senden;to broadcast, to transmit, to send;verb lesson_15
MA2W_0733;Show, die, -s;show;noun lesson_15
MA2W_0734;Szene, die, -n;scene;noun lesson_15
MA2W_0735;täglich;daily;adjective adverb lesson_15
MA2W_0736;teilnehmen;to participate, to take part;verb lesson_15
MA2W_0737;Teilnehmer, der, -;participant (male);noun lesson_15
MA2W_0738;Traumpartner, der, -;dream partner (male);noun lesson_15
MA2W_0739;vereinbaren;to agree, to arrange;verb lesson_15
MA2W_0740;verlieben (sich);to fall in love;verb lesson_15
MA2W_0741;Vertrag, der, :-e;contract, agreement;noun lesson_15
MA2W_0742;wecken;to wake someone up;verb lesson_15
MA2W_0743;anmelden (sich);to register, to enroll, to sign up;verb lesson_15
MA2W_0744;entspannen (sich);to relax;verb lesson_15
MA2W_0745;Fernsehstudio, das, -s;TV studio;noun lesson_15
MA2W_0746;konzentrieren (sich);to concentrate;verb lesson_15
MA2W_0747;umziehen (sich);to change (clothes), to get changed;verb lesson_15
MA2W_0748;unterhalten (sich);to have a conversation, to talk, to enjoy oneself;verb lesson_15
MA2W_0749;vorbereiten (sich);to prepare (oneself);verb lesson_15
MA2W_0750;vorlesen;to read aloud;verb lesson_15
MA2W_0751;wählen;to choose, to select, to vote, to dial;verb lesson_15
MA2W_0752;witzig;funny, witty;adjective lesson_15
MA2W_0753;beschweren (sich);to complain;verb lesson_15
MA2W_0754;bewegen (sich);to move (oneself);verb lesson_15
MA2W_0755;duschen (sich);to shower (oneself);verb lesson_15
MA2W_0756;fühlen (sich);to feel;verb lesson_15
MA2W_0757;Gesprächstermin, der, -e;appointment for a talk, meeting;noun lesson_15
MA2W_0758;schwach;weak;adjective lesson_15
MA2W_0759;Studio, das, -s;studio;noun lesson_15
MA2W_0760;Treffen, das, -;meeting;noun lesson_15
MA2W_0761;ablaufen;to proceed, to run, to expire;verb lesson_15
MA2W_0762;Amt, das, :-er;office, authority;noun lesson_15
MA2W_0763;Automat, der, -en;vending machine, machine;noun lesson_15
MA2W_0764;Beamte, der, -n;official, civil servant (male);noun lesson_15
MA2W_0765;blond;blond, fair-haired;adjective lesson_15
MA2W_0766;breit;wide, broad;adjective lesson_15
MA2W_0767;Enkel, der, -;grandson;noun lesson_15
MA2W_0768;Familienähnlichkeit, die, -en;family resemblance;noun lesson_15
MA2W_0769;Gebühr, die, -en;fee, charge;noun lesson_15
MA2W_0770;Glückwunsch, der, :-e;congratulation;noun lesson_15
MA2W_0771;Herzlichen Glückwunsch;Congratulations;interjection lesson_15
MA2W_0772;Papiere, Pl.;papers, documents;noun lesson_15
MA2W_0773;Passfoto, das, -s;passport photo;noun lesson_15
MA2W_0774;rund;round;adjective lesson_15
MA2W_0775;Stempel, der, -;stamp, seal;noun lesson_15
MA2W_0776;Unfallkrankenhaus, das, :-er;accident and emergency hospital;noun lesson_15
MA2W_0777;frisch;fresh;adjective lesson_15
MA2W_0778;Geburtsurkunde, die, -n;birth certificate;noun lesson_15
MA2W_0779;hart;hard, tough, harsh;adjective lesson_15
MA2W_0780;Kleiderschrank, der, :-e;wardrobe;noun lesson_15
MA2W_0781;Lichtschalter, der, -;light switch;noun lesson_15
MA2W_0782;Motor, der, -en;engine, motor;noun lesson_15
MA2W_0783;Motoröl, das, -e;motor oil;noun lesson_15
MA2W_0784;reich;rich, wealthy;adjective lesson_15
MA2W_0785;reif;ripe, mature;adjective lesson_15
MA2W_0786;scharf;sharp, spicy;adjective lesson_15
MA2W_0787;Schinken, der, -;ham;noun lesson_15
MA2W_0788;Schwimmbrille, die, -n;swimming goggles;noun lesson_15
MA2W_0789;Sonnenschirm, der, -e;parasol, sunshade;noun lesson_15
MA2W_0790;Topf, der, :-e [CH] Pfanne, die, -n;pot;noun lesson_15
MA2W_0791;Überschrift, die, -en;heading, title;noun lesson_15
MA2W_0792;weich;soft;adjective lesson_15
MA2W_0793;zum Kochen;for cooking;preposition lesson_15
MA2W_0794;Bart, der, :-e;beard;noun lesson_15
MA2W_0795;genauso;just as, equally;adverb lesson_15
MA2W_0796;aufwecken;to wake someone up;verb lesson_15
MA2W_0797;austauschen;to exchange, to replace;verb lesson_15
MA2W_0798;best-;best (prefix);adjective prefix lesson_15
MA2W_0799;Beziehung, die, -en;relationship;noun lesson_15
MA2W_0800;Chance, die, -n;chance, opportunity;noun lesson_15
MA2W_0801;der / das / dieselbe;the same;pronoun lesson_15
MA2W_0802;Ehepartner, der, -;spouse (male);noun lesson_15
MA2W_0803;Familienpflicht, die, -en;family obligation, family duty;noun lesson_15
MA2W_0804;Frauenfreundschaft, die, -en;friendship between women;noun lesson_15
MA2W_0805;Freundschaft, die, -en;friendship;noun lesson_15
MA2W_0806;gehen lassen (sich);to let go, to break up;verb lesson_15
MA2W_0807;Gesprächspartner, der, -;conversation partner (male);noun lesson_15
MA2W_0808;jahrzehntelang;for decades;adverb lesson_15
MA2W_0809;Männerfreundschaft, die, -en;friendship between men;noun lesson_15
MA2W_0810;Morgen, das, Sg.;morning, the next day;noun lesson_15
MA2W_0811;nah;near, close;adjective lesson_15
MA2W_0812;nah sein (sich);to be close (to each other);verb lesson_15
MA2W_0813;seit je;for as long as anyone can remember;adverb lesson_15
MA2W_0814;Strophe, die, -n;verse, stanza;noun lesson_15
MA2W_0815;Telefongespräch, das, -e;telephone conversation;noun lesson_15
MA2W_0816;Umfrage, die, -n;survey, poll;noun lesson_15
MA2W_0817;Unterschied, der, -e;difference;noun lesson_15
MA2W_0818;Vergangenes, das, Sg.;the past;noun lesson_15
MA2W_0819;wiederentdecken;to rediscover;verb lesson_15
MA2W_0820;Zeiten die alten;the old times, the good old days;noun lesson_15
MA2W_0821;Moped, das, -s;moped;noun lesson_15
MA2W_0822;Band, die, -s;band (music);noun lesson_15
MA2W_0823;besonder-;special, particular (prefix);adjective prefix lesson_15
MA2W_0824;Briefpartner, der, -;pen pal (male);noun lesson_15
MA2W_0825;Einkaufen, das, Sg.;shopping;noun lesson_15
MA2W_0826;Eintrag, der, :-e;entry, post;noun lesson_15
MA2W_0827;E-Mail-Tandem, das, -s;e-mail tandem;noun lesson_15
MA2W_0828;Englisch, das, Sg.;English (language);noun lesson_15
MA2W_0829;Fernsehgewohnheit, die, -en;TV viewing habit;noun lesson_15
MA2W_0830;Französisch, das, Sg.;French (language);noun lesson_15
MA2W_0831;Fremdsprache, die, -n;foreign language;noun lesson_15
MA2W_0832;Gewohnheit, die, -en;habit;noun lesson_15
MA2W_0833;Haustier, das, -e;pet;noun lesson_15
MA2W_0834;Heimatstadt, die, :-e;hometown;noun lesson_15
MA2W_0835;Kennenlernen, das, Sg.;getting to know each other, first meeting;noun lesson_15
MA2W_0836;kommentieren;to comment;verb lesson_15
MA2W_0837;Leipzig;Leipzig;noun lesson_15
MA2W_0838;Muttersprache, die, -n;native language, mother tongue;noun lesson_15
MA2W_0839;Sprachpartner, der, -;language partner (male);noun lesson_15
MA2W_0840;Sprachportal, das, -e;language portal;noun lesson_15
MA2W_0841;Sprachtandem, das, -s;language tandem;noun lesson_15
MA2W_0842;Sprachwissenschaft, die, -en;linguistics;noun lesson_15
MA2W_0843;Tagesablauf, der, :-e;daily routine;noun lesson_15
MA2W_0844;Tandem, das, -s;tandem;noun lesson_15
MA2W_0845;Tandem-Sprachportal, das, -e;tandem language portal;noun lesson_15
MA2W_0846;Traum, der, :-e;dream;noun lesson_15
MA2W_0847;üben;to practice;verb lesson_15
MA2W_0848;baden;to bathe, to swim;verb lesson_16
MA2W_0849;Campingreise, die, -en;camping trip;noun lesson_16
MA2W_0850;Campingurlaub, der, -e;camping holiday;noun lesson_16
MA2W_0851;Inland, das, Sg.;interior of a country, domestic;noun lesson_16
MA2W_0852;Kindheit, die, -en;childhood;noun lesson_16
MA2W_0853;Sportaktivität, die, -en;sports activity;noun lesson_16
MA2W_0854;Achtbettzimmer, das, -;eight-bed room;noun lesson_16
MA2W_0855;Berghütte, die, -n;mountain hut;noun lesson_16
MA2W_0856;Bergwanderung, die, -en;mountain hike;noun lesson_16
MA2W_0857;Besichtigung, die, -en;visit, sightseeing tour;noun lesson_16
MA2W_0858;danach;afterwards, after that;adverb lesson_16
MA2W_0859;Dreisternehotel, das, -s;three-star hotel;noun lesson_16
MA2W_0860;erwarten;to expect;verb lesson_16
